### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; hdDist; param
44; 0; 194
45; 0; 194
46; 0; 194
47; 0; 194
48; 0; 194
0; 0; 195
1; 0; 195
2; 6.12245; 195
3; 2.04082; 195
4; 18.3673; 195
5; 22.449; 195
6; 16.3265; 195
7; 12.2449; 195
8; 16.3265; 195
9; 0; 195
10; 6.12245; 195
11; 0; 195
12; 0; 195
13; 0; 195
14; 0; 195
15; 0; 195
16; 0; 195
17; 0; 195
18; 0; 195
19; 0; 195
20; 0; 195
21; 0; 195
22; 0; 195
23; 0; 195
24; 0; 195
25; 0; 195
26; 0; 195
27; 0; 195
28; 0; 195
29; 0; 195
30; 0; 195
31; 0; 195
32; 0; 195
33; 0; 195
34; 0; 195
35; 0; 195
36; 0; 195
37; 0; 195
38; 0; 195
39; 0; 195
40; 0; 195
41; 0; 195
42; 0; 195
43; 0; 195
44; 0; 195
45; 0; 195
46; 0; 195
47; 0; 195
48; 0; 195
0; 0; 196
1; 0; 196
2; 0; 196
3; 4.08163; 196
4; 14.2857; 196
5; 10.2041; 196
6; 12.2449; 196
7; 20.4082; 196
8; 18.3673; 196
9; 14.2857; 196
10; 4.08163; 196
11; 0; 196
12; 2.04082; 196
13; 0; 196
14; 0; 196
15; 0; 196
16; 0; 196
17; 0; 196
18; 0; 196
19; 0; 196
20; 0; 196
21; 0; 196
22; 0; 196
23; 0; 196
24; 0; 196
25; 0; 196
26; 0; 196
27; 0; 196
28; 0; 196
29; 0; 196
30; 0; 196
31; 0; 196
32; 0; 196
33; 0; 196
34; 0; 196
35; 0; 196
36; 0; 196
37; 0; 196
38; 0; 196
39; 0; 196
40; 0; 196
41; 0; 196
42; 0; 196
43; 0; 196
44; 0; 196
45; 0; 196
46; 0; 196
47; 0; 196
48; 0; 196
0; 0; 197
1; 0; 197
2; 2.04082; 197
3; 0; 197
4; 8.16327; 197
5; 12.2449; 197
6; 18.3673; 197
7; 32.6531; 197
8; 10.2041; 197
9; 10.2041; 197
10; 4.08163; 197
11; 2.04082; 197
12; 0; 197
13; 0; 197
14; 0; 197
15; 0; 197
16; 0; 197
17; 0; 197
18; 0; 197
19; 0; 197
20; 0; 197
21; 0; 197
22; 0; 197
23; 0; 197
24; 0; 197
25; 0; 197
26; 0; 197
27; 0; 197
28; 0; 197
29; 0; 197
30; 0; 197
31; 0; 197
32; 0; 197
33; 0; 197
34; 0; 197
35; 0; 197
36; 0; 197
37; 0; 197
38; 0; 197
39; 0; 197
40; 0; 197
41; 0; 197
42; 0; 197
43; 0; 197
44; 0; 197
45; 0; 197
46; 0; 197
47; 0; 197
48; 0; 197
0; 0; 198
1; 0; 198
2; 0; 198
3; 6.12245; 198
4; 10.2041; 198
5; 8.16327; 198
6; 34.6939; 198
7; 10.2041; 198
8; 14.2857; 198
9; 12.2449; 198
10; 4.08163; 198
11; 0; 198
12; 0; 198
13; 0; 198
14; 0; 198
15; 0; 198
16; 0; 198
17; 0; 198
18; 0; 198
19; 0; 198
20; 0; 198
21; 0; 198
22; 0; 198
23; 0; 198
24; 0; 198
25; 0; 198
26; 0; 198
27; 0; 198
28; 0; 198
29; 0; 198
30; 0; 198
31; 0; 198
32; 0; 198
33; 0; 198
34; 0; 198
35; 0; 198
36; 0; 198
37; 0; 198
38; 0; 198
39; 0; 198
40; 0; 198
41; 0; 198
42; 0; 198
43; 0; 198
44; 0; 198
45; 0; 198
46; 0; 198
47; 0; 198
48; 0; 198
0; 0; 199
1; 0; 199
2; 0; 199
3; 0; 199
4; 4.08163; 199
5; 12.2449; 199
6; 22.449; 199
7; 14.2857; 199
8; 20.4082; 199
9; 12.2449; 199
10; 10.2041; 199
11; 4.08163; 199
12; 0; 199
13; 0; 199
14; 0; 199
15; 0; 199
16; 0; 199
17; 0; 199
18; 0; 199
19; 0; 199
20; 0; 199
21; 0; 199
22; 0; 199
23; 0; 199
24; 0; 199
25; 0; 199
26; 0; 199
27; 0; 199
28; 0; 199
29; 0; 199
30; 0; 199
31; 0; 199
32; 0; 199
33; 0; 199
34; 0; 199
35; 0; 199
36; 0; 199
37; 0; 199
38; 0; 199
39; 0; 199
40; 0; 199
41; 0; 199
42; 0; 199
43; 0; 199
44; 0; 199
45; 0; 199
46; 0; 199
47; 0; 199
48; 0; 199
