### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; varDist; param
69.3878; 0; 12
71.4286; 0; 12
73.4694; 0; 12
75.5102; 0; 12
77.551; 0; 12
79.5918; 0; 12
81.6327; 0; 12
83.6735; 0; 12
85.7143; 0; 12
87.7551; 0; 12
89.7959; 0; 12
91.8367; 0; 12
93.8776; 0; 12
95.9184; 0; 12
97.9592; 0; 12
100; 0; 12
2.04082; 10; 13
4.08163; 15; 13
6.12245; 0; 13
8.16327; 0; 13
10.2041; 0; 13
12.2449; 0; 13
14.2857; 5; 13
16.3265; 0; 13
18.3673; 5; 13
20.4082; 0; 13
22.449; 0; 13
24.4898; 0; 13
26.5306; 0; 13
28.5714; 0; 13
30.6122; 0; 13
32.6531; 5; 13
34.6939; 0; 13
36.7347; 0; 13
38.7755; 0; 13
40.8163; 5; 13
42.8571; 0; 13
44.898; 0; 13
46.9388; 10; 13
48.9796; 10; 13
51.0204; 5; 13
53.0612; 5; 13
55.102; 5; 13
57.1429; 0; 13
59.1837; 5; 13
61.2245; 0; 13
63.2653; 0; 13
65.3061; 5; 13
67.3469; 0; 13
69.3878; 10; 13
71.4286; 0; 13
73.4694; 0; 13
75.5102; 0; 13
77.551; 0; 13
79.5918; 0; 13
81.6327; 0; 13
83.6735; 0; 13
85.7143; 0; 13
87.7551; 0; 13
89.7959; 0; 13
91.8367; 0; 13
93.8776; 0; 13
95.9184; 0; 13
97.9592; 0; 13
100; 0; 13
2.04082; 16; 14
4.08163; 4; 14
6.12245; 0; 14
8.16327; 0; 14
10.2041; 4; 14
12.2449; 4; 14
14.2857; 0; 14
16.3265; 16; 14
18.3673; 4; 14
20.4082; 0; 14
22.449; 0; 14
24.4898; 8; 14
26.5306; 4; 14
28.5714; 4; 14
30.6122; 4; 14
32.6531; 0; 14
34.6939; 8; 14
36.7347; 0; 14
38.7755; 4; 14
40.8163; 8; 14
42.8571; 0; 14
44.898; 0; 14
46.9388; 0; 14
48.9796; 0; 14
51.0204; 4; 14
53.0612; 0; 14
55.102; 0; 14
57.1429; 0; 14
59.1837; 4; 14
61.2245; 0; 14
63.2653; 0; 14
65.3061; 4; 14
67.3469; 0; 14
69.3878; 0; 14
71.4286; 0; 14
73.4694; 0; 14
75.5102; 0; 14
77.551; 0; 14
79.5918; 0; 14
81.6327; 0; 14
83.6735; 0; 14
85.7143; 0; 14
87.7551; 0; 14
89.7959; 0; 14
91.8367; 0; 14
93.8776; 0; 14
95.9184; 0; 14
97.9592; 0; 14
100; 0; 14
2.04082; 10.5263; 15
4.08163; 0; 15
6.12245; 5.26316; 15
8.16327; 0; 15
10.2041; 10.5263; 15
12.2449; 0; 15
14.2857; 10.5263; 15
16.3265; 0; 15
18.3673; 5.26316; 15
20.4082; 0; 15
22.449; 5.26316; 15
24.4898; 0; 15
26.5306; 0; 15
28.5714; 0; 15
30.6122; 5.26316; 15
32.6531; 5.26316; 15
34.6939; 0; 15
36.7347; 5.26316; 15
38.7755; 0; 15
40.8163; 0; 15
42.8571; 5.26316; 15
44.898; 5.26316; 15
46.9388; 5.26316; 15
48.9796; 0; 15
51.0204; 10.5263; 15
53.0612; 5.26316; 15
55.102; 0; 15
57.1429; 0; 15
59.1837; 0; 15
61.2245; 0; 15
63.2653; 0; 15
65.3061; 0; 15
67.3469; 0; 15
69.3878; 0; 15
71.4286; 5.26316; 15
73.4694; 0; 15
75.5102; 0; 15
77.551; 0; 15
79.5918; 0; 15
81.6327; 0; 15
83.6735; 0; 15
85.7143; 0; 15
87.7551; 0; 15
89.7959; 0; 15
91.8367; 0; 15
93.8776; 0; 15
95.9184; 0; 15
97.9592; 0; 15
100; 0; 15
2.04082; 6.89655; 16
4.08163; 3.44828; 16
6.12245; 10.3448; 16
8.16327; 6.89655; 16
10.2041; 3.44828; 16
12.2449; 0; 16
14.2857; 3.44828; 16
16.3265; 3.44828; 16
18.3673; 0; 16
20.4082; 3.44828; 16
22.449; 3.44828; 16
24.4898; 6.89655; 16
26.5306; 0; 16
28.5714; 3.44828; 16
30.6122; 6.89655; 16
32.6531; 0; 16
34.6939; 3.44828; 16
36.7347; 6.89655; 16
38.7755; 3.44828; 16
40.8163; 3.44828; 16
42.8571; 6.89655; 16
44.898; 3.44828; 16
46.9388; 0; 16
48.9796; 6.89655; 16
51.0204; 0; 16
53.0612; 0; 16
55.102; 3.44828; 16
57.1429; 0; 16
59.1837; 0; 16
61.2245; 0; 16
63.2653; 0; 16
65.3061; 0; 16
67.3469; 0; 16
69.3878; 0; 16
71.4286; 0; 16
73.4694; 0; 16
75.5102; 0; 16
77.551; 0; 16
79.5918; 0; 16
81.6327; 0; 16
83.6735; 0; 16
85.7143; 0; 16
87.7551; 0; 16
89.7959; 0; 16
91.8367; 0; 16
93.8776; 0; 16
95.9184; 0; 16
97.9592; 0; 16
100; 0; 16
2.04082; 12; 17
4.08163; 4; 17
6.12245; 0; 17
8.16327; 0; 17
10.2041; 4; 17
12.2449; 0; 17
14.2857; 0; 17
16.3265; 8; 17
18.3673; 0; 17
20.4082; 0; 17
22.449; 4; 17
24.4898; 4; 17
26.5306; 4; 17
28.5714; 0; 17
30.6122; 4; 17
32.6531; 4; 17
34.6939; 4; 17
36.7347; 0; 17
38.7755; 4; 17
40.8163; 0; 17
42.8571; 16; 17
44.898; 4; 17
46.9388; 4; 17
48.9796; 0; 17
51.0204; 12; 17
53.0612; 4; 17
55.102; 0; 17
57.1429; 0; 17
59.1837; 0; 17
61.2245; 0; 17
63.2653; 0; 17
65.3061; 0; 17
67.3469; 0; 17
69.3878; 4; 17
71.4286; 0; 17
73.4694; 0; 17
75.5102; 0; 17
77.551; 0; 17
79.5918; 0; 17
81.6327; 0; 17
83.6735; 0; 17
85.7143; 0; 17
87.7551; 0; 17
89.7959; 0; 17
91.8367; 0; 17
93.8776; 0; 17
95.9184; 0; 17
97.9592; 0; 17
100; 0; 17
2.04082; 4.34783; 18
4.08163; 8.69565; 18
6.12245; 4.34783; 18
8.16327; 4.34783; 18
10.2041; 4.34783; 18
12.2449; 0; 18
14.2857; 0; 18
16.3265; 0; 18
18.3673; 8.69565; 18
20.4082; 0; 18
22.449; 0; 18
24.4898; 8.69565; 18
26.5306; 0; 18
28.5714; 4.34783; 18
30.6122; 4.34783; 18
32.6531; 13.0435; 18
34.6939; 4.34783; 18
36.7347; 4.34783; 18
38.7755; 0; 18
40.8163; 8.69565; 18
42.8571; 4.34783; 18
44.898; 4.34783; 18
46.9388; 4.34783; 18
48.9796; 0; 18
51.0204; 0; 18
53.0612; 0; 18
55.102; 0; 18
57.1429; 0; 18
59.1837; 4.34783; 18
61.2245; 0; 18
63.2653; 0; 18
65.3061; 0; 18
67.3469; 0; 18
69.3878; 0; 18
71.4286; 0; 18
73.4694; 0; 18
75.5102; 0; 18
77.551; 0; 18
79.5918; 0; 18
81.6327; 0; 18
83.6735; 0; 18
85.7143; 0; 18
87.7551; 0; 18
89.7959; 0; 18
91.8367; 0; 18
93.8776; 0; 18
95.9184; 0; 18
97.9592; 0; 18
100; 0; 18
2.04082; 5.71429; 19
4.08163; 8.57143; 19
6.12245; 5.71429; 19
8.16327; 8.57143; 19
10.2041; 0; 19
12.2449; 5.71429; 19
14.2857; 5.71429; 19
16.3265; 2.85714; 19
18.3673; 2.85714; 19
20.4082; 8.57143; 19
22.449; 2.85714; 19
24.4898; 2.85714; 19
26.5306; 2.85714; 19
28.5714; 2.85714; 19
30.6122; 5.71429; 19
32.6531; 8.57143; 19
34.6939; 0; 19
36.7347; 2.85714; 19
38.7755; 2.85714; 19
40.8163; 5.71429; 19
42.8571; 5.71429; 19
44.898; 2.85714; 19
46.9388; 0; 19
48.9796; 0; 19
51.0204; 0; 19
53.0612; 0; 19
55.102; 0; 19
57.1429; 0; 19
59.1837; 0; 19
61.2245; 0; 19
63.2653; 0; 19
65.3061; 0; 19
67.3469; 0; 19
69.3878; 0; 19
71.4286; 0; 19
73.4694; 0; 19
75.5102; 0; 19
77.551; 0; 19
79.5918; 0; 19
81.6327; 0; 19
83.6735; 0; 19
85.7143; 0; 19
87.7551; 0; 19
89.7959; 0; 19
91.8367; 0; 19
93.8776; 0; 19
95.9184; 0; 19
97.9592; 0; 19
100; 0; 19
2.04082; 12.1951; 20
4.08163; 7.31707; 20
6.12245; 2.43902; 20
8.16327; 7.31707; 20
10.2041; 7.31707; 20
12.2449; 7.31707; 20
14.2857; 4.87805; 20
16.3265; 2.43902; 20
18.3673; 4.87805; 20
20.4082; 7.31707; 20
22.449; 7.31707; 20
24.4898; 0; 20
26.5306; 2.43902; 20
28.5714; 2.43902; 20
30.6122; 0; 20
32.6531; 2.43902; 20
34.6939; 2.43902; 20
36.7347; 4.87805; 20
38.7755; 2.43902; 20
40.8163; 4.87805; 20
42.8571; 2.43902; 20
44.898; 0; 20
46.9388; 0; 20
48.9796; 4.87805; 20
51.0204; 0; 20
53.0612; 0; 20
55.102; 0; 20
57.1429; 0; 20
59.1837; 0; 20
61.2245; 0; 20
63.2653; 0; 20
65.3061; 0; 20
67.3469; 0; 20
69.3878; 0; 20
71.4286; 0; 20
73.4694; 0; 20
75.5102; 0; 20
77.551; 0; 20
79.5918; 0; 20
81.6327; 0; 20
83.6735; 0; 20
85.7143; 0; 20
87.7551; 0; 20
89.7959; 0; 20
91.8367; 0; 20
93.8776; 0; 20
95.9184; 0; 20
97.9592; 0; 20
100; 0; 20
2.04082; 6.45161; 21
4.08163; 6.45161; 21
6.12245; 0; 21
8.16327; 9.67742; 21
10.2041; 6.45161; 21
12.2449; 6.45161; 21
14.2857; 0; 21
16.3265; 0; 21
18.3673; 3.22581; 21
20.4082; 3.22581; 21
22.449; 6.45161; 21
24.4898; 0; 21
26.5306; 0; 21
28.5714; 6.45161; 21
30.6122; 9.67742; 21
32.6531; 3.22581; 21
34.6939; 0; 21
36.7347; 0; 21
38.7755; 6.45161; 21
40.8163; 3.22581; 21
42.8571; 6.45161; 21
44.898; 0; 21
46.9388; 3.22581; 21
48.9796; 6.45161; 21
51.0204; 0; 21
53.0612; 3.22581; 21
55.102; 3.22581; 21
57.1429; 0; 21
59.1837; 0; 21
61.2245; 0; 21
63.2653; 0; 21
65.3061; 0; 21
67.3469; 0; 21
69.3878; 0; 21
71.4286; 0; 21
73.4694; 0; 21
75.5102; 0; 21
77.551; 0; 21
79.5918; 0; 21
81.6327; 0; 21
83.6735; 0; 21
85.7143; 0; 21
87.7551; 0; 21
89.7959; 0; 21
91.8367; 0; 21
93.8776; 0; 21
95.9184; 0; 21
97.9592; 0; 21
100; 0; 21
2.04082; 13.3333; 22
4.08163; 6.66667; 22
6.12245; 3.33333; 22
8.16327; 3.33333; 22
10.2041; 0; 22
12.2449; 0; 22
14.2857; 0; 22
16.3265; 10; 22
18.3673; 3.33333; 22
20.4082; 3.33333; 22
22.449; 6.66667; 22
24.4898; 6.66667; 22
