### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
1950; 14; 5.67347; 0.691112; 0.373351; 0.31776; 0.201583; 0.86822; 0.806328; 0.385256; 0.248927; 0.815504; 1
1980; 14; 5.87755; 0.676443; 0.364278; 0.312166; 0.146606; 0.888008; 0.770202; 0.385256; 0.241575; 0.797946; 1
2010; 21; 5.83673; 0.683624; 0.369285; 0.314339; 0.165764; 0.874644; 0.789603; 0.388172; 0.246844; 0.805281; 1
2040; 17; 5.7551; 0.678527; 0.365991; 0.312536; 0.145773; 0.892225; 0.868229; 0.369013; 0.231944; 0.810578; 1
2070; 16; 6.04082; 0.68517; 0.369772; 0.315398; 0.140358; 0.888959; 0.854292; 0.374844; 0.233253; 0.819724; 1
2100; 15; 6.44898; 0.681536; 0.368144; 0.313392; 0.142024; 0.88991; 0.80936; 0.368596; 0.225459; 0.800428; 1
2130; 18; 6.06122; 0.682603; 0.369073; 0.31353; 0.150354; 0.88901; 0.819368; 0.366514; 0.230287; 0.816068; 1
2160; 16; 6.30612; 0.690231; 0.37297; 0.31726; 0.141191; 0.895522; 0.872575; 0.371095; 0.232131; 0.809563; 1
2190; 16; 6.10204; 0.685958; 0.370587; 0.315372; 0.126197; 0.894097; 0.891182; 0.336526; 0.212581; 0.839711; 1
2220; 14; 5.95918; 0.685096; 0.369851; 0.315244; 0.144107; 0.893654; 0.869284; 0.390254; 0.242076; 0.803406; 1
2250; 15; 6.06122; 0.683458; 0.368346; 0.315112; 0.127863; 0.898613; 0.828816; 0.352353; 0.225127; 0.815721; 1
2280; 18; 6.04082; 0.687003; 0.369515; 0.317488; 0.132861; 0.902968; 0.899279; 0.403998; 0.250695; 0.796166; 1
2310; 15; 6.38776; 0.694325; 0.37368; 0.320645; 0.118701; 0.902209; 0.83222; 0.366514; 0.231256; 0.811702; 1
2340; 18; 5.69388; 0.688409; 0.370197; 0.318212; 0.130362; 0.899866; 0.90742; 0.387755; 0.243291; 0.814849; 1
2370; 15; 6.12245; 0.691765; 0.372056; 0.319709; 0.131612; 0.901738; 0.855447; 0.395668; 0.25027; 0.784944; 1
2400; 18; 6.36735; 0.689453; 0.370853; 0.3186; 0.120783; 0.906857; 0.956274; 0.369013; 0.229989; 0.816613; 1
2430; 13; 6.20408; 0.685116; 0.368872; 0.316244; 0.117035; 0.909012; 0.891681; 0.381091; 0.23344; 0.806021; 1
2460; 17; 6.46939; 0.682954; 0.367524; 0.31543; 0.123282; 0.908082; 0.874529; 0.365681; 0.228366; 0.799266; 1
2490; 16; 5.83673; 0.686723; 0.369301; 0.317421; 0.120783; 0.905296; 0.904151; 0.367763; 0.236228; 0.808069; 1
2520; 17; 6.2449; 0.686354; 0.36916; 0.317194; 0.139525; 0.909127; 0.880981; 0.369429; 0.231783; 0.808654; 1
2550; 18; 6.10204; 0.696122; 0.372492; 0.323629; 0.114536; 0.91347; 0.95094; 0.401916; 0.257911; 0.785285; 1
2580; 14; 6.06122; 0.690546; 0.370348; 0.320198; 0.121616; 0.909381; 0.937478; 0.382341; 0.241184; 0.803446; 1
2610; 15; 6.44898; 0.686155; 0.368624; 0.31753; 0.113286; 0.91346; 0.925713; 0.349021; 0.219891; 0.813451; 1
2640; 16; 6.77551; 0.69361; 0.372957; 0.320653; 0.144107; 0.903132; 0.90107; 0.364015; 0.223538; 0.816527; 1
2670; 15; 6.5102; 0.694658; 0.372685; 0.321972; 0.145773; 0.90752; 0.913833; 0.372761; 0.232837; 0.795672; 1
2700; 15; 6.32653; 0.691854; 0.37225; 0.319605; 0.130362; 0.90685; 0.932886; 0.350687; 0.223427; 0.812303; 1
2730; 14; 6.38776; 0.681565; 0.36626; 0.315305; 0.13536; 0.907609; 0.8932; 0.362766; 0.228961; 0.804879; 1
2760; 16; 6.44898; 0.690688; 0.370748; 0.31994; 0.132445; 0.908871; 0.878215; 0.390254; 0.239288; 0.790327; 1
2790; 18; 6.55102; 0.689113; 0.370355; 0.318758; 0.125781; 0.909635; 0.897325; 0.370262; 0.225935; 0.798993; 1
2820; 15; 6.32653; 0.690832; 0.372693; 0.318139; 0.140358; 0.896564; 0.844607; 0.383174; 0.240512; 0.794523; 1
2850; 17; 6.4898; 0.692008; 0.375153; 0.316855; 0.146606; 0.89497; 0.847954; 0.364848; 0.22789; 0.813932; 1
2880; 17; 6.12245; 0.693495; 0.373533; 0.319962; 0.137026; 0.902994; 0.879948; 0.38359; 0.238268; 0.812521; 1
2910; 17; 5.83673; 0.690573; 0.371709; 0.318863; 0.153686; 0.90115; 0.89994; 0.386089; 0.245357; 0.820259; 1
2940; 15; 6.22449; 0.690089; 0.372864; 0.317225; 0.132445; 0.898169; 0.885383; 0.359434; 0.23106; 0.813297; 1
2970; 15; 6.36735; 0.693285; 0.374798; 0.318487; 0.144523; 0.897811; 0.807759; 0.356518; 0.224294; 0.821271; 1
0; 10; 4.12245; 0.536454; 0.26226; 0.274194; 0.121199; 0.893839; 0.98548; 0.351104; 0.235871; 0.907008; 2
30; 10; 5.5102; 0.602235; 0.286615; 0.31562; 0.149521; 0.905012; 0.805538; 0.419825; 0.274562; 0.745485; 2
60; 31; 5.83673; 0.613024; 0.292185; 0.320839; 0.0995419; 0.934192; 0.816472; 0.384423; 0.252429; 0.781897; 2
90; 42; 6.5102; 0.617975; 0.296662; 0.321313; 0.090379; 0.940084; 0.835465; 0.364848; 0.2229; 0.784515; 2
120; 39; 5.93878; 0.623164; 0.300276; 0.322889; 0.0978759; 0.943084; 0.864083; 0.398167; 0.25061; 0.784266; 2
150; 38; 6.36735; 0.619524; 0.300743; 0.318781; 0.121199; 0.935338; 0.845949; 0.380258; 0.235599; 0.777913; 2
180; 36; 6.65306; 0.629417; 0.305726; 0.323691; 0.112453; 0.943775; 0.842568; 0.413578; 0.25367; 0.744414; 2
210; 42; 6.40816; 0.624527; 0.301763; 0.322764; 0.0991254; 0.947406; 0.869037; 0.388172; 0.24183; 0.771334; 2
240; 38; 6.69388; 0.627819; 0.304535; 0.323283; 0.0845481; 0.946177; 0.860928; 0.367347; 0.224983; 0.780203; 2
270; 40; 7.2449; 0.630771; 0.307715; 0.323056; 0.08788; 0.949871; 0.870571; 0.361516; 0.215777; 0.777201; 2
300; 43; 7.30612; 0.617535; 0.302662; 0.314873; 0.0666389; 0.956383; 0.88589; 0.36818; 0.21049; 0.774253; 2
330; 44; 6.93878; 0.625092; 0.305001; 0.320091; 0.0907955; 0.953134; 0.882247; 0.360267; 0.21208; 0.783538; 2
360; 40; 6.55102; 0.629435; 0.308704; 0.320731; 0.093711; 0.950098; 0.891632; 0.356518; 0.223657; 0.801509; 2
390; 37; 7.10204; 0.634522; 0.31095; 0.323572; 0.0783007; 0.95459; 0.882246; 0.353186; 0.211876; 0.788755; 2
420; 42; 6.44898; 0.62407; 0.305605; 0.318464; 0.0812162; 0.951563; 0.866707; 0.362349; 0.22188; 0.782291; 2
450; 42; 6.79592; 0.63404; 0.311121; 0.322919; 0.0857976; 0.950874; 0.881342; 0.381091; 0.232012; 0.765598; 2
480; 40; 6.89796; 0.632696; 0.312771; 0.319925; 0.092878; 0.945543; 0.885296; 0.345273; 0.212981; 0.789593; 2
510; 35; 6.83673; 0.632355; 0.309708; 0.322647; 0.0866306; 0.949594; 0.882661; 0.388172; 0.230788; 0.771876; 2
540; 38; 6.81633; 0.639239; 0.31459; 0.324649; 0.0891295; 0.949409; 0.914489; 0.350271; 0.21769; 0.796483; 2
570; 32; 6.5102; 0.636115; 0.313498; 0.322617; 0.090379; 0.945006; 0.895418; 0.36693; 0.224286; 0.790019; 2
600; 33; 6.61224; 0.628217; 0.310239; 0.317978; 0.120367; 0.936099; 0.857959; 0.374844; 0.223954; 0.78603; 2
630; 34; 6.77551; 0.632511; 0.313091; 0.31942; 0.0991254; 0.941957; 0.875811; 0.356102; 0.216857; 0.80567; 2
660; 34; 6.04082; 0.629912; 0.311701; 0.318211; 0.0899625; 0.944812; 0.877383; 0.35277; 0.222943; 0.812203; 2
690; 34; 6.44898; 0.633395; 0.313874; 0.319521; 0.0924615; 0.944216; 0.87868; 0.373594; 0.227507; 0.789031; 2
720; 36; 6.4898; 0.629867; 0.31284; 0.317028; 0.0974594; 0.943989; 0.878461; 0.394002; 0.242212; 0.761239; 2
750; 37; 6.61224; 0.63218; 0.314185; 0.317995; 0.102874; 0.94934; 0.883431; 0.392753; 0.237316; 0.771147; 2
780; 39; 6.79592; 0.633943; 0.314169; 0.319774; 0.0828821; 0.954768; 0.90148; 0.349021; 0.21514; 0.796713; 2
810; 41; 7.08163; 0.632486; 0.313183; 0.319303; 0.0687214; 0.956147; 0.888371; 0.366514; 0.219228; 0.775053; 2
840; 42; 6.73469; 0.63644; 0.315001; 0.321439; 0.088713; 0.954333; 0.886253; 0.364432; 0.222611; 0.787342; 2
870; 43; 7.04082; 0.643139; 0.318116; 0.325022; 0.0949604; 0.953394; 0.886631; 0.361516; 0.215267; 0.804586; 2
900; 43; 7.04082; 0.642761; 0.31833; 0.324431; 0.0807997; 0.954425; 0.914334; 0.377343; 0.228978; 0.774939; 2
930; 37; 7; 0.633776; 0.3137; 0.320077; 0.0849646; 0.954488; 0.898546; 0.354019; 0.2144; 0.781613; 2
960; 39; 6.93878; 0.638241; 0.317157; 0.321084; 0.092045; 0.953506; 0.915611; 0.357768; 0.217256; 0.790298; 2
990; 36; 7.10204; 0.645388; 0.321134; 0.324254; 0.0799667; 0.952174; 0.88175; 0.366097; 0.21922; 0.791156; 2
1020; 40; 7.04082; 0.636354; 0.317264; 0.319089; 0.0845481; 0.952879; 0.880599; 0.376093; 0.223436; 0.771765; 2
1050; 42; 7.08163; 0.642264; 0.319989; 0.322275; 0.0882965; 0.949785; 0.875876; 0.351104; 0.21276; 0.797236; 2
1080; 41; 7.71429; 0.643774; 0.321211; 0.322563; 0.0812162; 0.953141; 0.902045; 0.340275; 0.199713; 0.801094; 2
1110; 37; 7.30612; 0.637315; 0.320352; 0.316962; 0.0728863; 0.953882; 0.866185; 0.336943; 0.199968; 0.808399; 2
1140; 44; 6.83673; 0.635909; 0.318576; 0.317333; 0.0658059; 0.956034; 0.916792; 0.364015; 0.214188; 0.789121; 2
1170; 35; 7.06122; 0.649485; 0.325202; 0.324282; 0.0649729; 0.957495; 0.908667; 0.364015; 0.218582; 0.790262; 2
1200; 38; 7.34694; 0.647405; 0.323867; 0.323538; 0.0837151; 0.95709; 0.940738; 0.369013; 0.219526; 0.770195; 2
1230; 34; 6.93878; 0.65196; 0.326868; 0.325092; 0.0803832; 0.958152; 0.914015; 0.379425; 0.227116; 0.777584; 2
1260; 39; 7.46939; 0.657122; 0.332857; 0.324265; 0.0853811; 0.952181; 0.873484; 0.365264; 0.219551; 0.780418; 2
1290; 42; 7.40816; 0.659702; 0.337144; 0.322558; 0.091212; 0.954813; 0.893736; 0.36818; 0.223402; 0.777862; 2
1320; 41; 7.67347; 0.650509; 0.333811; 0.316697; 0.10454; 0.952217; 0.892945; 0.340691; 0.199373; 0.79517; 2
1350; 40; 7.65306; 0.664482; 0.342013; 0.322469; 0.0816327; 0.952739; 0.886525; 0.32903; 0.196287; 0.810907; 2
1380; 39; 7.36735; 0.658736; 0.339364; 0.319372; 0.0941274; 0.95102; 0.901097; 0.341524; 0.201642; 0.800617; 2
1410; 34; 7.26531; 0.653123; 0.337025; 0.316098; 0.0703873; 0.952465; 0.905667; 0.347772; 0.209088; 0.796122; 2
1440; 35; 7.73469; 0.66523; 0.343182; 0.322048; 0.0799667; 0.952087; 0.90579; 0.339858; 0.202909; 0.801965; 2
1470; 34; 7.40816; 0.671844; 0.348339; 0.323504; 0.0945439; 0.94352; 0.881914; 0.348188; 0.215276; 0.80651; 2
1500; 34; 7.67347; 0.66289; 0.345164; 0.317726; 0.104956; 0.941226; 0.855972; 0.35152; 0.207745; 0.78928; 2
1530; 36; 7.18367; 0.676605; 0.349762; 0.326843; 0.0949604; 0.948496; 0.871753; 0.380258; 0.230499; 0.784423; 2
1560; 41; 7.4898; 0.66683; 0.345906; 0.320924; 0.091212; 0.95117; 0.897292; 0.356935; 0.211765; 0.791024; 2
1590; 37; 7.42857; 0.67254; 0.348869; 0.323672; 0.0966264; 0.940544; 0.866647; 0.366514; 0.217214; 0.786356; 2
1620; 34; 7.14286; 0.663516; 0.343129; 0.320387; 0.101624; 0.94116; 0.865132; 0.349854; 0.204541; 0.799469; 2
1650; 35; 7.30612; 0.674662; 0.348911; 0.325751; 0.0837151; 0.945999; 0.870114; 0.347772; 0.210363; 0.799813; 2
1680; 36; 6.81633; 0.667053; 0.345007; 0.322046; 0.0916285; 0.943257; 0.882617; 0.36693; 0.224779; 0.792777; 2
1710; 32; 7.2449; 0.67054; 0.347794; 0.322746; 0.104956; 0.930371; 0.824234; 0.366514; 0.223852; 0.774779; 2
1740; 32; 6.79592; 0.668493; 0.346734; 0.321759; 0.102874; 0.927903; 0.853797; 0.377759; 0.227601; 0.778763; 2
1770; 28; 6.79592; 0.675136; 0.350449; 0.324687; 0.102874; 0.936931; 0.898046; 0.369846; 0.225314; 0.80068; 2
1800; 26; 6.79592; 0.671767; 0.347416; 0.32435; 0.0995419; 0.936413; 0.910025; 0.347355; 0.21633; 0.80274; 2
1830; 26; 7.08163; 0.671697; 0.348682; 0.323015; 0.102457; 0.934299; 0.833539; 0.358184; 0.217809; 0.787266; 2
1860; 33; 7; 0.676062; 0.350284; 0.325778; 0.092045; 0.934871; 0.891409; 0.346939; 0.213406; 0.803315; 2
1890; 25; 6.97959; 0.673437; 0.349976; 0.323461; 0.0812162; 0.939738; 0.891517; 0.364848; 0.227108; 0.775581; 2
1920; 26; 6.42857; 0.674718; 0.352395; 0.322323; 0.0978759; 0.926294; 0.901091; 0.385673; 0.241158; 0.787963; 2
1950; 21; 6.65306; 0.680722; 0.355698; 0.325024; 0.100791; 0.924854; 0.870224; 0.35277; 0.217384; 0.810704; 2
1980; 23; 6.63265; 0.675994; 0.351997; 0.323998; 0.0999584; 0.931553; 0.908557; 0.357351; 0.218387; 0.80893; 2
2010; 22; 7.32653; 0.681401; 0.353776; 0.327625; 0.0957934; 0.932297; 0.917436; 0.348605; 0.21321; 0.796983; 2
2040; 22; 7.26531; 0.669945; 0.349295; 0.32065; 0.0820491; 0.940503; 0.869345; 0.339025; 0.202875; 0.801465; 2
2070; 32; 7.02041; 0.67573; 0.35156; 0.32417; 0.114952; 0.933643; 0.854312; 0.379009; 0.230023; 0.774191; 2
2100; 30; 7.10204; 0.672089; 0.3495; 0.322589; 0.0862141; 0.94308; 0.887457; 0.354019; 0.21763; 0.785307; 2
2130; 31; 7; 0.678729; 0.351334; 0.327394; 0.0816327; 0.942021; 0.87907; 0.383174; 0.234911; 0.786902; 2
2160; 31; 7.10204; 0.674821; 0.348647; 0.326174; 0.0828821; 0.941532; 0.885794; 0.356935; 0.215174; 0.780278; 2
2190; 30; 7.16327; 0.672007; 0.349196; 0.322811; 0.092045; 0.942611; 0.876439; 0.36818; 0.222348; 0.776297; 2
2220; 33; 6.59184; 0.681228; 0.353134; 0.328094; 0.108705; 0.933196; 0.862626; 0.379425; 0.233874; 0.787849; 2
2250; 30; 6.91837; 0.665305; 0.346427; 0.318879; 0.107039; 0.933765; 0.83569; 0.348605; 0.210864; 0.785977; 2
2280; 33; 7.06122; 0.675422; 0.349412; 0.32601; 0.0828821; 0.942579; 0.855654; 0.359017; 0.221277; 0.789624; 2
2310; 33; 7.12245; 0.684473; 0.355417; 0.329057; 0.110787; 0.92933; 0.876904; 0.371095; 0.227983; 0.779226; 2
2340; 25; 6.7551; 0.669218; 0.348413; 0.320805; 0.0924615; 0.932711; 0.844867; 0.369846; 0.227448; 0.784277; 2
2370; 29; 6.53061; 0.675041; 0.352953; 0.322088; 0.0962099; 0.934067; 0.861307; 0.377759; 0.237512; 0.784826; 2
2400; 28; 6.67347; 0.684719; 0.35746; 0.327259; 0.118284; 0.930478; 0.883059; 0.373178; 0.23446; 0.796192; 2
2430; 25; 6.83673; 0.681138; 0.353023; 0.328115; 0.103707; 0.934512; 0.880779; 0.384007; 0.237512; 0.770962; 2
2460; 25; 6.77551; 0.682773; 0.355878; 0.326894; 0.11287; 0.932436; 0.895898; 0.382757; 0.24075; 0.779536; 2
2490; 25; 7.38776; 0.671665; 0.35087; 0.320796; 0.0907955; 0.939354; 0.898996; 0.338609; 0.206606; 0.785475; 2
2520; 26; 6.93878; 0.676857; 0.354132; 0.322725; 0.0803832; 0.94163; 0.874697; 0.359434; 0.226071; 0.792517; 2
2550; 29; 6.79592; 0.685594; 0.357191; 0.328403; 0.102874; 0.934499; 0.85973; 0.364848; 0.226938; 0.791467; 2
2580; 28; 6.91837; 0.679438; 0.354657; 0.324781; 0.121616; 0.925709; 0.842139; 0.367763; 0.227499; 0.781442; 2
2610; 27; 6.87755; 0.679039; 0.354562; 0.324477; 0.110371; 0.921216; 0.828865; 0.352353; 0.213984; 0.799204; 2
2640; 27; 6.61225; 0.673113; 0.350076; 0.323036; 0.101208; 0.930282; 0.852019; 0.353186; 0.216466; 0.793221; 2
2670; 27; 6.53061; 0.686988; 0.35914; 0.327848; 0.121616; 0.915997; 0.857472; 0.375677; 0.236092; 0.792742; 2
2700; 22; 6.42857; 0.680131; 0.354258; 0.325873; 0.091212; 0.928258; 0.916404; 0.387339; 0.243436; 0.782835; 2
2730; 20; 6.36735; 0.679027; 0.353859; 0.325168; 0.115369; 0.916538; 0.87288; 0.385256; 0.242416; 0.778964; 2
2760; 21; 5.95918; 0.682481; 0.354284; 0.328197; 0.130779; 0.918034; 0.882899; 0.37526; 0.241107; 0.805125; 2
2790; 20; 5.95918; 0.676298; 0.352059; 0.324239; 0.108705; 0.921641; 0.902644; 0.38484; 0.241489; 0.788499; 2
2820; 19; 6.4898; 0.681843; 0.35482; 0.327022; 0.110787; 0.924767; 0.926623; 0.382341; 0.244787; 0.771889; 2
2850; 18; 6.63265; 0.68474; 0.35643; 0.32831; 0.109121; 0.922199; 0.905791; 0.388172; 0.243105; 0.785081; 2
2880; 19; 6.79592; 0.680738; 0.356112; 0.324627; 0.121199; 0.919545; 0.845545; 0.383174; 0.241056; 0.777093; 2
2910; 23; 6.26531; 0.691979; 0.359606; 0.332372; 0.107039; 0.924923; 0.882414; 0.37651; 0.239152; 0.794138; 2
2940; 20; 6.69388; 0.677736; 0.352689; 0.325047; 0.0916285; 0.927588; 0.892758; 0.371512; 0.227881; 0.782044; 2
2970; 22; 6.36735; 0.679286; 0.353294; 0.325992; 0.103707; 0.924165; 0.920003; 0.379425; 0.23724; 0.791051; 2
0; 10; 4.16326; 0.508335; 0.2765; 0.231836; 0.125781; 0.895028; 0.989462; 0.342357; 0.236568; 0.917804; 3
30; 11; 4.65306; 0.612183; 0.2948; 0.317383; 0.272803; 0.86604; 0.747937; 0.441899; 0.312956; 0.789526; 3
60; 36; 5.55102; 0.61284; 0.294889; 0.317952; 0.157434; 0.933592; 0.832947; 0.376926; 0.243827; 0.803756; 3
90; 46; 6.57143; 0.628636; 0.304799; 0.323837; 0.112453; 0.956751; 0.881775; 0.373594; 0.233032; 0.782842; 3
120; 53; 6.69388; 0.634553; 0.309085; 0.325468; 0.0812162; 0.958556; 0.869858; 0.379009; 0.228918; 0.781894; 3
150; 56; 7.28571; 0.641264; 0.314891; 0.326373; 0.0832986; 0.951864; 0.853585; 0.355685; 0.208204; 0.795249; 3
180; 47; 6.85714; 0.63396; 0.313211; 0.320748; 0.0674719; 0.954753; 0.875097; 0.365264; 0.219679; 0.783011; 3
210; 45; 7.06122; 0.643564; 0.3181; 0.325464; 0.0620575; 0.957352; 0.877016; 0.365264; 0.217647; 0.781527; 3
240; 47; 7.14286; 0.63723; 0.316061; 0.321169; 0.104123; 0.945123; 0.851078; 0.3611; 0.212386; 0.781452; 3
270; 44; 7.26531; 0.64573; 0.321374; 0.324355; 0.0899625; 0.950394; 0.870943; 0.348188; 0.205255; 0.796947; 3
300; 42; 7.44898; 0.646962; 0.321806; 0.325156; 0.0728863; 0.95239; 0.903299; 0.346522; 0.205731; 0.797143; 3
330; 36; 7.04082; 0.631032; 0.315392; 0.31564; 0.0708038; 0.949892; 0.884001; 0.327364; 0.192734; 0.802758; 3
360; 37; 7.18367; 0.641564; 0.320539; 0.321025; 0.0778842; 0.947682; 0.884626; 0.358184; 0.21197; 0.792666; 3
390; 34; 6.87755; 0.651085; 0.326274; 0.324812; 0.11995; 0.946281; 0.887931; 0.33611; 0.204592; 0.82706; 3
420; 36; 7.26531; 0.651023; 0.32521; 0.325813; 0.0870471; 0.955657; 0.901317; 0.362349; 0.211901; 0.793073; 3
450; 40; 6.93878; 0.650592; 0.323686; 0.326906; 0.0595585; 0.95907; 0.89841; 0.346522; 0.207643; 0.811636; 3
480; 45; 7.4898; 0.648638; 0.323045; 0.325593; 0.0541441; 0.9611; 0.893219; 0.338192; 0.201328; 0.799658; 3
510; 44; 7.32653; 0.659657; 0.32765; 0.332007; 0.0541441; 0.96364; 0.918613; 0.36693; 0.219211; 0.79237; 3
540; 43; 7.10204; 0.647502; 0.322246; 0.325256; 0.0783007; 0.960801; 0.928544; 0.362766; 0.220265; 0.782998; 3
570; 41; 7.67347; 0.64657; 0.322822; 0.323748; 0.0595585; 0.959381; 0.903001; 0.351937; 0.198047; 0.790143; 3
600; 42; 7.12245; 0.646171; 0.321982; 0.324188; 0.0712203; 0.963721; 0.910487; 0.343607; 0.203784; 0.796715; 3
630; 45; 7.30612; 0.657331; 0.326885; 0.330445; 0.0653894; 0.962659; 0.920284; 0.374011; 0.222127; 0.785129; 3
660; 44; 7.46939; 0.646222; 0.321985; 0.324238; 0.0720533; 0.959517; 0.89812; 0.345273; 0.20477; 0.789314; 3
690; 44; 7.22449; 0.651507; 0.32429; 0.327217; 0.0699708; 0.959077; 0.873974; 0.354019; 0.215072; 0.800269; 3
720; 48; 7.32653; 0.642144; 0.319519; 0.322625; 0.0774677; 0.956676; 0.88793; 0.353186; 0.209547; 0.792418; 3
750; 46; 7.61225; 0.653411; 0.326745; 0.326666; 0.088713; 0.955093; 0.885694; 0.353186; 0.212777; 0.796996; 3
780; 42; 7.28571; 0.647032; 0.32256; 0.324472; 0.0857976; 0.95599; 0.908862; 0.354019; 0.213219; 0.775725; 3
810; 39; 7.08163; 0.65316; 0.325837; 0.327323; 0.0749688; 0.960081; 0.918107; 0.365681; 0.215888; 0.782847; 3
840; 39; 7.18367; 0.657908; 0.327822; 0.330086; 0.0578925; 0.961504; 0.91759; 0.35985; 0.216993; 0.790206; 3
870; 40; 7.28571; 0.663441; 0.331099; 0.332341; 0.0941274; 0.955015; 0.904963; 0.355269; 0.214834; 0.794815; 3
900; 39; 7.65306; 0.664808; 0.331997; 0.33281; 0.0737193; 0.956039; 0.885452; 0.397334; 0.238591; 0.756818; 3
930; 42; 6.93878; 0.659725; 0.33003; 0.329695; 0.0687214; 0.955451; 0.870056; 0.345689; 0.209811; 0.806511; 3
960; 45; 7.10204; 0.654339; 0.328147; 0.326192; 0.0758017; 0.954259; 0.891318; 0.353603; 0.212879; 0.800983; 3
990; 39; 7.06122; 0.657058; 0.32722; 0.329839; 0.063307; 0.957143; 0.897057; 0.361933; 0.218574; 0.794973; 3
1020; 40; 6.93878; 0.654712; 0.328527; 0.326185; 0.08788; 0.950292; 0.871263; 0.37651; 0.226139; 0.785756; 3
1050; 41; 7.14286; 0.664194; 0.332002; 0.332192; 0.102874; 0.951284; 0.872287; 0.372345; 0.225365; 0.784717; 3
1080; 43; 7.32653; 0.652311; 0.326733; 0.325577; 0.0641399; 0.954511; 0.868495; 0.335693; 0.200053; 0.798507; 3
1110; 45; 7.32653; 0.64905; 0.324149; 0.324901; 0.0828821; 0.955835; 0.881004; 0.341941; 0.207031; 0.79171; 3
1140; 43; 7.2449; 0.660372; 0.329861; 0.330511; 0.0703873; 0.95778; 0.909953; 0.373178; 0.221243; 0.779821; 3
1170; 39; 7.06122; 0.651474; 0.326087; 0.325387; 0.0807997; 0.951198; 0.882814; 0.378592; 0.224065; 0.771569; 3
1200; 38; 7.26531; 0.659573; 0.331745; 0.327828; 0.0733028; 0.952698; 0.883031; 0.350271; 0.210618; 0.801403; 3
1230; 38; 7.34694; 0.651496; 0.327879; 0.323616; 0.0899625; 0.94456; 0.858581; 0.340275; 0.205051; 0.787667; 3
1260; 38; 6.87755; 0.651727; 0.328531; 0.323196; 0.0995419; 0.947755; 0.862958; 0.371512; 0.222101; 0.781333; 3
1290; 41; 7.16326; 0.655726; 0.330726; 0.325; 0.0874636; 0.949684; 0.86592; 0.366097; 0.218429; 0.786325; 3
1320; 40; 7.28571; 0.660326; 0.333911; 0.326415; 0.0841316; 0.944495; 0.855815; 0.353186; 0.206904; 0.798619; 3
1350; 35; 7.2449; 0.660166; 0.333815; 0.326351; 0.0741358; 0.948916; 0.869491; 0.355269; 0.210516; 0.796424; 3
1380; 38; 7.61224; 0.663015; 0.335081; 0.327934; 0.0924615; 0.948525; 0.866049; 0.368596; 0.219645; 0.782194; 3
1410; 41; 7.10204; 0.659301; 0.331268; 0.328033; 0.108288; 0.947773; 0.872079; 0.359017; 0.217851; 0.779195; 3
1440; 38; 7.10204; 0.662953; 0.334142; 0.328811; 0.110787; 0.942964; 0.854277; 0.376093; 0.220223; 0.788502; 3
1470; 40; 7.18367; 0.665617; 0.334376; 0.331242; 0.0837151; 0.948925; 0.85348; 0.37526; 0.226734; 0.778729; 3
1500; 41; 7.06122; 0.658797; 0.33191; 0.326887; 0.0699708; 0.94926; 0.880428; 0.376093; 0.226334; 0.78508; 3
1530; 37; 7.34694; 0.663166; 0.334448; 0.328718; 0.0766347; 0.949653; 0.863689; 0.370262; 0.220002; 0.777747; 3
1560; 43; 7.14286; 0.660833; 0.33288; 0.327952; 0.0795502; 0.948775; 0.882231; 0.356518; 0.212403; 0.791342; 3
1590; 37; 7.10204; 0.657145; 0.333328; 0.323816; 0.0803832; 0.944529; 0.866992; 0.36818; 0.215922; 0.77707; 3
1620; 36; 6.81633; 0.658744; 0.333773; 0.324971; 0.108705; 0.935446; 0.867083; 0.365264; 0.223113; 0.783525; 3
1650; 32; 6.73469; 0.663942; 0.337821; 0.32612; 0.0941274; 0.94404; 0.900317; 0.354019; 0.217749; 0.808722; 3
1680; 30; 7.14286; 0.660205; 0.337687; 0.322518; 0.0870471; 0.938513; 0.85893; 0.335693; 0.204855; 0.806692; 3
1710; 33; 6.97959; 0.667447; 0.339542; 0.327904; 0.101208; 0.943343; 0.865225; 0.371512; 0.223232; 0.785861; 3
1740; 36; 7.5102; 0.662346; 0.336585; 0.325761; 0.0816327; 0.947507; 0.871881; 0.328197; 0.195259; 0.799614; 3
1770; 38; 6.95918; 0.665621; 0.336845; 0.328776; 0.0995419; 0.944079; 0.84683; 0.35152; 0.21287; 0.798253; 3
1800; 41; 6.95918; 0.662707; 0.335454; 0.327252; 0.0795502; 0.949257; 0.853531; 0.377343; 0.226759; 0.776808; 3
