### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 500, TIMEINTERVAL = 5, NRUN = 500 ###

DU;Type;difference;Time
22;0;0.00507104;447
22;1;0.0393003;447
9;0;0.0392417;447
9;1;0.0437621;447
31;0;0.0287273;447
31;1;0.00631797;447
13;0;0.00755268;447
13;1;0.0240924;447
38;0;0.0519844;447
38;1;0.0608752;447
8;0;0.00810862;447
8;1;0.0073452;447
4;0;-0.00053668;447
4;1;0.00429183;447
25;0;0.00750953;447
25;1;0.0329685;447
14;0;0.0411932;447
14;1;0.0308539;447
36;0;0.0163805;447
36;1;0.0168973;447
43;0;0.00720817;447
43;1;0.0470399;447
27;0;-0.00750953;447
27;1;0.0240924;447
23;0;0.0101333;447
23;1;0.0254964;447
12;0;-0.00755268;447
12;1;0;447
5;0;0.0379502;447
5;1;0;447
10;0;0.0370678;447
10;1;0.00887603;447
37;0;-0.00131518;447
37;1;0.0430788;447
29;0;0.0357951;447
29;1;0.041792;447
17;0;-0.000784099;447
17;1;0.0240924;447
16;0;0.000784099;447
16;1;0.0240924;447
46;0;0.0145254;448
46;1;0.00631791;448
21;0;0.0760825;448
21;1;0.066781;448
4;0;-0.00053668;448
4;1;0.00429183;448
10;0;0.0370678;448
10;1;0.00887603;448
0;0;0.0230723;448
0;1;0.0469391;448
22;0;0.00507104;448
22;1;0.0393003;448
8;0;0.00810862;448
8;1;0.0073452;448
7;0;0.000495374;448
7;1;0.0477288;448
44;0;0.0242848;448
44;1;0;448
19;0;0.00330275;448
19;1;0;448
30;0;0.00779665;448
30;1;0.0136124;448
20;0;0.0143377;448
20;1;0.046939;448
6;0;0.0217341;448
6;1;0.0329161;448
35;0;0.00883871;448
35;1;0.0254963;448
48;0;0.0330883;448
48;1;0.046939;448
38;0;0.0215468;448
38;1;0;448
45;0;0.00697601;448
45;1;0.0227337;448
31;0;0.0287273;448
31;1;0.00631797;448
24;0;0.0145378;448
24;1;0.0401989;448
23;0;0.0101333;448
23;1;0.0254964;448
3;0;0.00563329;448
3;1;0;448
27;0;-0.00750953;448
27;1;0.0240924;448
43;0;0.00720817;448
43;1;0.0470399;448
34;0;-0.0062297;448
34;1;0.0240924;448
29;0;0.0357951;448
29;1;0.041792;448
40;0;0.0227745;448
40;1;0.00631779;448
25;0;0.00750953;448
25;1;0.0329685;448
1;0;0.00839871;448
1;1;0.0136125;448
18;0;0.0152863;448
18;1;0.00959802;448
37;0;-0.00131518;448
37;1;0.0430788;448
11;0;0.0624345;448
11;1;0.0515525;448
41;0;0.00630468;448
41;1;0.0272572;448
47;0;0.00463706;448
47;1;0.0368144;448
42;0;-0.00630468;448
42;1;0.0389736;448
28;0;0.0199604;448
28;1;0.0469391;448
14;0;0.0411932;448
14;1;0.0308539;448
33;0;0.00752354;448
33;1;0.0430788;448
32;0;0.0062297;448
32;1;0.0296876;448
39;0;0.0279056;448
39;1;0;448
5;0;0.0687773;448
5;1;0.0616542;448
9;0;0.0392417;448
9;1;0.0437621;448
26;0;0.032797;448
26;1;0.0469391;448
36;0;0.0163805;448
36;1;0.0168973;448
17;0;-0.000784099;448
17;1;0.0240924;448
12;0;-0.00755268;448
12;1;0;448
2;0;0.00053668;448
2;1;0.0136124;448
16;0;0.000784099;448
16;1;0.0240924;448
13;0;0.00755268;448
13;1;0.0240924;448
15;0;0.0430825;448
15;1;0.0462844;448
47;0;0.00463706;449
47;1;0.0368144;449
25;0;0.00750953;449
25;1;0.0329685;449
40;0;0.0227745;449
40;1;0.00631779;449
29;0;0.0357951;449
29;1;0.041792;449
18;0;0.0152863;449
18;1;0.00959802;449
46;0;0.0145254;449
46;1;0.00631791;449
3;0;0.00563329;449
3;1;0;449
7;0;0.000495374;449
7;1;0.0477288;449
6;0;0.0217341;449
6;1;0.0329161;449
17;0;-0.000784099;449
17;1;0.0240924;449
10;0;0.0370678;449
10;1;0.00887603;449
8;0;0.00810862;449
8;1;0.0073452;449
44;0;0.0242848;449
44;1;0;449
42;0;-0.00630468;449
42;1;0.0389736;449
27;0;-0.00750953;449
27;1;0.0240924;449
23;0;0.0101333;449
23;1;0.0254964;449
14;0;0.0411932;449
14;1;0.0308539;449
32;0;0.0062297;449
32;1;0.0296876;449
5;0;0.0379502;449
5;1;0;449
26;0;0.032797;449
26;1;0.0469391;449
0;0;0.0230723;449
0;1;0.0469391;449
21;0;0.042692;449
21;1;0;449
37;0;-0.00131518;449
37;1;0.0430788;449
19;0;0.00330275;449
19;1;0;449
45;0;0.00697601;449
45;1;0.0227337;449
20;0;0.0143377;449
20;1;0.046939;449
48;0;0.0330883;449
48;1;0.046939;449
4;0;-0.00053668;449
4;1;0.00429183;449
30;0;0.00779665;449
30;1;0.0136124;449
39;0;0.0613403;449
39;1;0.0668693;449
33;0;0.00752354;449
33;1;0.0430788;449
22;0;0.00507104;449
22;1;0.0393003;449
2;0;0.00053668;449
2;1;0.0136124;449
34;0;-0.0062297;449
34;1;0.0240924;449
12;0;-0.00755268;449
12;1;0;449
11;0;0.0366583;449
11;1;0;449
1;0;0.00839871;449
1;1;0.0136125;449
41;0;0.00630468;449
41;1;0.0272572;449
43;0;0.00720817;449
43;1;0.0470399;449
36;0;0.0163805;449
36;1;0.0168973;449
24;0;0.0145378;449
24;1;0.0401989;449
13;0;0.00755268;449
13;1;0.0240924;449
35;0;0.00883871;449
35;1;0.0254963;449
9;0;0.0392417;449
9;1;0.0437621;449
16;0;0.000784099;449
16;1;0.0240924;449
15;0;0.0430825;449
15;1;0.0462844;449
28;0;0.0199604;449
28;1;0.0469391;449
31;0;0.0287273;449
31;1;0.00631797;449
38;0;0.0519844;449
38;1;0.0608752;449
13;0;0.00755268;450
13;1;0.0240924;450
47;0;0.00463706;450
47;1;0.0368144;450
28;0;0.0199604;450
28;1;0.0469391;450
21;0;0.0760825;450
21;1;0.066781;450
26;0;0.032797;450
26;1;0.0469391;450
46;0;0.0145254;450
46;1;0.00631791;450
41;0;0.00630468;450
41;1;0.0272572;450
33;0;0.00752354;450
33;1;0.0430788;450
42;0;-0.00630468;450
42;1;0.0389736;450
38;0;0.0215468;450
38;1;0;450
17;0;-0.000784099;450
17;1;0.0240924;450
1;0;0.00839871;450
1;1;0.0136125;450
23;0;0.0101333;450
23;1;0.0254964;450
30;0;0.00779665;450
30;1;0.0136124;450
37;0;-0.00131518;450
37;1;0.0430788;450
25;0;0.00750953;450
25;1;0.0329685;450
3;0;0.00563329;450
3;1;0;450
12;0;-0.00755268;450
12;1;0;450
34;0;-0.0062297;450
34;1;0.0240924;450
31;0;0.0287273;450
31;1;0.00631797;450
44;0;0.0242848;450
44;1;0;450
6;0;0.0217341;450
6;1;0.0329161;450
8;0;0.00810862;450
8;1;0.0073452;450
43;0;0.00720817;450
43;1;0.0470399;450
0;0;0.0230723;450
0;1;0.0469391;450
32;0;0.0062297;450
32;1;0.0296876;450
7;0;0.000495374;450
7;1;0.0477288;450
39;0;0.0279056;450
39;1;0;450
48;0;0.0330883;450
48;1;0.046939;450
10;0;0.0370678;450
10;1;0.00887603;450
2;0;0.00053668;450
2;1;0.0136124;450
5;0;0.0687773;450
5;1;0.0616542;450
22;0;0.00507104;450
22;1;0.0393003;450
36;0;0.0163805;450
36;1;0.0168973;450
35;0;0.00883871;450
35;1;0.0254963;450
19;0;0.00330275;450
19;1;0;450
40;0;0.0227745;450
40;1;0.00631779;450
9;0;0.0392417;450
9;1;0.0437621;450
45;0;0.00697601;450
45;1;0.0227337;450
29;0;0.0357951;450
29;1;0.041792;450
18;0;0.0152863;450
18;1;0.00959802;450
27;0;-0.00750953;450
27;1;0.0240924;450
20;0;0.0143377;450
20;1;0.046939;450
24;0;0.0145378;450
24;1;0.0401989;450
14;0;0.0411932;450
14;1;0.0308539;450
16;0;0.000784099;450
16;1;0.0240924;450
4;0;-0.00053668;450
4;1;0.00429183;450
11;0;0.0624345;450
11;1;0.0515525;450
15;0;0.0430825;450
15;1;0.0462844;450
47;0;0.00463706;451
47;1;0.0368144;451
36;0;0.0163805;451
36;1;0.0168973;451
45;0;0.00697601;451
45;1;0.0227337;451
46;0;0.0145254;451
46;1;0.00631791;451
28;0;0.0199604;451
28;1;0.0469391;451
41;0;0.00630468;451
41;1;0.0272572;451
40;0;0.0227745;451
40;1;0.00631779;451
43;0;0.00720817;451
43;1;0.0470399;451
20;0;0.0143377;451
20;1;0.046939;451
14;0;0.0411932;451
14;1;0.0308539;451
17;0;-0.000784099;451
17;1;0.0240924;451
2;0;0.00053668;451
2;1;0.0136124;451
30;0;0.00779665;451
30;1;0.0136124;451
25;0;0.00750953;451
25;1;0.0329685;451
12;0;-0.00755268;451
12;1;0;451
18;0;0.0152863;451
18;1;0.00959802;451
42;0;-0.00630468;451
42;1;0.0389736;451
16;0;0.000784099;451
16;1;0.0240924;451
13;0;0.00755268;451
13;1;0.0240924;451
31;0;0.0287273;451
31;1;0.00631797;451
8;0;0.00810862;451
8;1;0.0073452;451
29;0;0.0357951;451
29;1;0.041792;451
24;0;0.0145378;451
24;1;0.0401989;451
37;0;-0.00131518;451
37;1;0.0430788;451
15;0;0.0430825;451
15;1;0.0462844;451
23;0;0.0101333;451
23;1;0.0254964;451
32;0;0.0062297;451
32;1;0.0296876;451
6;0;0.0217341;451
6;1;0.0329161;451
38;0;0.0519844;451
38;1;0.0608752;451
10;0;0.0370678;451
10;1;0.00887603;451
48;0;0.0330883;451
48;1;0.046939;451
1;0;0.00839871;451
1;1;0.0136125;451
7;0;0.000495374;451
7;1;0.0477288;451
5;0;0.0379502;451
5;1;0;451
0;0;0.0230723;451
0;1;0.0469391;451
34;0;-0.0062297;451
34;1;0.0240924;451
11;0;0.0366583;451
11;1;0;451
19;0;0.00330275;451
19;1;0;451
33;0;0.00752354;451
33;1;0.0430788;451
9;0;0.0392417;451
9;1;0.0437621;451
3;0;0.00563329;451
3;1;0;451
26;0;0.032797;451
26;1;0.0469391;451
35;0;0.00883871;451
35;1;0.0254963;451
27;0;-0.00750953;451
27;1;0.0240924;451
44;0;0.0242848;451
44;1;0;451
39;0;0.0613403;451
39;1;0.0668693;451
21;0;0.042692;451
21;1;0;451
22;0;0.00507104;451
22;1;0.0393003;451
4;0;-0.00053668;451
4;1;0.00429183;451
23;0;0.0101333;452
23;1;0.0254964;452
28;0;0.0199604;452
28;1;0.0469391;452
20;0;0.0143377;452
20;1;0.046939;452
14;0;0.0411932;452
14;1;0.0308539;452
39;0;0.0279056;452
39;1;0;452
27;0;-0.00750953;452
27;1;0.0240924;452
22;0;0.00507104;452
22;1;0.0393003;452
19;0;0.00330275;452
19;1;0;452
46;0;0.0145254;452
46;1;0.00631791;452
8;0;0.00810862;452
8;1;0.0073452;452
15;0;0.0430825;452
15;1;0.0462844;452
2;0;0.00053668;452
2;1;0.0136124;452
0;0;0.0230723;452
0;1;0.0469391;452
41;0;0.00630468;452
41;1;0.0272572;452
12;0;-0.00755268;452
12;1;0;452
10;0;0.0370678;452
10;1;0.00887603;452
16;0;0.000784099;452
16;1;0.0240924;452
34;0;-0.0062297;452
34;1;0.0240924;452
25;0;0.00750953;452
25;1;0.0329685;452
42;0;-0.00630468;452
42;1;0.0389736;452
11;0;0.0624345;452
11;1;0.0515525;452
45;0;0.00697601;452
45;1;0.0227337;452
48;0;0.0330883;452
48;1;0.046939;452
21;0;0.0760825;452
21;1;0.066781;452
47;0;0.00463706;452
47;1;0.0368144;452
1;0;0.00839871;452
1;1;0.0136125;452
38;0;0.0215468;452
38;1;0;452
36;0;0.0163805;452
36;1;0.0168973;452
18;0;0.0152863;452
18;1;0.00959802;452
37;0;-0.00131518;452
37;1;0.0430788;452
32;0;0.0062297;452
32;1;0.0296876;452
29;0;0.0357951;452
29;1;0.041792;452
6;0;0.0217341;452
6;1;0.0329161;452
44;0;0.0242848;452
44;1;0;452
24;0;0.0145378;452
24;1;0.0401989;452
4;0;-0.00053668;452
4;1;0.00429183;452
35;0;0.00883871;452
35;1;0.0254963;452
26;0;0.032797;452
26;1;0.0469391;452
9;0;0.0392417;452
9;1;0.0437621;452
31;0;0.0287273;452
31;1;0.00631797;452
3;0;0.00563329;452
3;1;0;452
30;0;0.00779665;452
30;1;0.0136124;452
40;0;0.0227745;452
40;1;0.00631779;452
33;0;0.00752354;452
33;1;0.0430788;452
43;0;0.00720817;452
43;1;0.0470399;452
17;0;-0.000784099;452
17;1;0.0240924;452
5;0;0.0687773;452
5;1;0.0616542;452
13;0;0.00755268;452
13;1;0.0240924;452
7;0;0.000495374;452
7;1;0.0477288;452
27;0;-0.00750953;453
27;1;0.0240924;453
21;0;0.042692;453
21;1;0;453
16;0;0.000784099;453
16;1;0.0240924;453
28;0;0.0199604;453
28;1;0.0469391;453
20;0;0.0143377;453
20;1;0.046939;453
25;0;0.00750953;453
25;1;0.0329685;453
22;0;0.00507104;453
22;1;0.0393003;453
37;0;-0.00131518;453
37;1;0.0430788;453
47;0;0.00463706;453
47;1;0.0368144;453
38;0;0.0519844;453
38;1;0.0608752;453
48;0;0.0330883;453
48;1;0.046939;453
23;0;0.0101333;453
23;1;0.0254964;453
45;0;0.00697601;453
45;1;0.0227337;453
18;0;0.0152863;453
18;1;0.00959802;453
8;0;0.00810862;453
8;1;0.0073452;453
3;0;0.00563329;453
3;1;0;453
34;0;-0.0062297;453
34;1;0.0240924;453
46;0;0.0145254;453
46;1;0.00631791;453
1;0;0.00839871;453
1;1;0.0136125;453
17;0;-0.000784099;453
17;1;0.0240924;453
5;0;0.0379502;453
5;1;0;453
32;0;0.0062297;453
32;1;0.0296876;453
24;0;0.0145378;453
24;1;0.0401989;453
19;0;0.00330275;453
19;1;0;453
0;0;0.0230723;453
0;1;0.0469391;453
30;0;0.00779665;453
30;1;0.0136124;453
44;0;0.0242848;453
44;1;0;453
33;0;0.00752354;453
33;1;0.0430788;453
6;0;0.0217341;453
6;1;0.0329161;453
40;0;0.0227745;453
40;1;0.00631779;453
15;0;0.0430825;453
15;1;0.0462844;453
39;0;0.0613403;453
39;1;0.0668693;453
31;0;0.0287273;453
31;1;0.00631797;453
41;0;0.00630468;453
41;1;0.0272572;453
29;0;0.0357951;453
29;1;0.041792;453
7;0;0.000495374;453
7;1;0.0477288;453
11;0;0.0366583;453
11;1;0;453
13;0;0.00755268;453
13;1;0.0240924;453
4;0;-0.00053668;453
4;1;0.00429183;453
36;0;0.0163805;453
36;1;0.0168973;453
9;0;0.0392417;453
9;1;0.0437621;453
35;0;0.00883871;453
35;1;0.0254963;453
14;0;0.0411932;453
14;1;0.0308539;453
2;0;0.00053668;453
2;1;0.0136124;453
43;0;0.00720817;453
43;1;0.0470399;453
26;0;0.032797;453
26;1;0.0469391;453
12;0;-0.00755268;453
12;1;0;453
10;0;0.0370678;453
10;1;0.00887603;453
42;0;-0.00630468;453
42;1;0.0389736;453
23;0;0.0101333;454
23;1;0.0254964;454
30;0;0.00779665;454
30;1;0.0136124;454
15;0;0.0430825;454
15;1;0.0462844;454
33;0;0.00752354;454
33;1;0.0430788;454
34;0;-0.0062297;454
34;1;0.0240924;454
24;0;0.0145378;454
24;1;0.0401989;454
42;0;-0.00630468;454
42;1;0.0389736;454
2;0;0.00053668;454
2;1;0.0136124;454
1;0;0.00839871;454
1;1;0.0136125;454
40;0;0.0227745;454
40;1;0.00631779;454
18;0;0.0152863;454
18;1;0.00959802;454
11;0;0.0624345;454
11;1;0.0515525;454
38;0;0.0215468;454
38;1;0;454
12;0;-0.00755268;454
12;1;0;454
37;0;-0.00131518;454
37;1;0.0430788;454
29;0;0.0357951;454
29;1;0.041792;454
4;0;-0.00053668;454
4;1;0.00429183;454
25;0;0.00750953;454
25;1;0.0329685;454
43;0;0.00720817;454
43;1;0.0470399;454
16;0;0.000784099;454
16;1;0.0240924;454
20;0;0.0143377;454
20;1;0.046939;454
22;0;0.00507104;454
22;1;0.0393003;454
48;0;0.0330883;454
48;1;0.046939;454
6;0;0.0217341;454
6;1;0.0329161;454
21;0;0.0760825;454
21;1;0.066781;454
26;0;0.032797;454
26;1;0.0469391;454
7;0;0.000495374;454
7;1;0.0477288;454
45;0;0.00697601;454
45;1;0.0227337;454
35;0;0.00883871;454
35;1;0.0254963;454
5;0;0.0687773;454
5;1;0.0616542;454
46;0;0.0145254;454
46;1;0.00631791;454
31;0;0.0287273;454
31;1;0.00631797;454
0;0;0.0230723;454
0;1;0.0469391;454
3;0;0.00563329;454
3;1;0;454
36;0;0.0163805;454
36;1;0.0168973;454
41;0;0.00630468;454
41;1;0.0272572;454
19;0;0.00330275;454
19;1;0;454
47;0;0.00463706;454
47;1;0.0368144;454
44;0;0.0242848;454
44;1;0;454
28;0;0.0199604;454
28;1;0.0469391;454
17;0;-0.000784099;454
17;1;0.0240924;454
8;0;0.00810862;454
8;1;0.0073452;454
27;0;-0.00750953;454
27;1;0.0240924;454
32;0;0.0062297;454
32;1;0.0296876;454
13;0;0.00755268;454
13;1;0.0240924;454
9;0;0.0392417;454
9;1;0.0437621;454
39;0;0.0279056;454
39;1;0;454
14;0;0.0411932;454
14;1;0.0308539;454
10;0;0.0370678;454
10;1;0.00887603;454
9;0;0.0392417;455
9;1;0.0437621;455
4;0;-0.00053668;455
4;1;0.00429183;455
8;0;0.00810862;455
8;1;0.0073452;455
26;0;0.032797;455
26;1;0.0469391;455
31;0;0.0287273;455
31;1;0.00631797;455
14;0;0.0411932;455
14;1;0.0308539;455
17;0;-0.000784099;455
17;1;0.0240924;455
42;0;-0.00630468;455
42;1;0.0389736;455
32;0;0.0062297;455
32;1;0.0296876;455
22;0;0.00507104;455
22;1;0.0393003;455
41;0;0.00630468;455
41;1;0.0272572;455
48;0;0.0330883;455
48;1;0.046939;455
45;0;0.00697601;455
45;1;0.0227337;455
43;0;0.00720817;455
43;1;0.0470399;455
27;0;-0.00750953;455
27;1;0.0240924;455
23;0;0.0101333;455
23;1;0.0254964;455
46;0;0.0145254;455
46;1;0.00631791;455
36;0;0.0163805;455
36;1;0.0168973;455
1;0;0.00839871;455
1;1;0.0136125;455
44;0;0.0242848;455
44;1;0;455
5;0;0.0379502;455
5;1;0;455
35;0;0.00883871;455
35;1;0.0254963;455
33;0;0.00752354;455
33;1;0.0430788;455
15;0;0.0430825;455
15;1;0.0462844;455
6;0;0.0217341;455
6;1;0.0329161;455
28;0;0.0199604;455
28;1;0.0469391;455
20;0;0.0143377;455
20;1;0.046939;455
34;0;-0.0062297;455
34;1;0.0240924;455
13;0;0.00755268;455
13;1;0.0240924;455
25;0;0.00750953;455
25;1;0.0329685;455
16;0;0.000784099;455
16;1;0.0240924;455
19;0;0.00330275;455
19;1;0;455
37;0;-0.00131518;455
37;1;0.0430788;455
38;0;0.0519844;455
38;1;0.0608752;455
12;0;-0.00755268;455
12;1;0;455
10;0;0.0370678;455
10;1;0.00887603;455
29;0;0.0357951;455
29;1;0.041792;455
2;0;0.00053668;455
2;1;0.0136124;455
47;0;0.00463706;455
47;1;0.0368144;455
30;0;0.00779665;455
30;1;0.0136124;455
21;0;0.042692;455
21;1;0;455
11;0;0.0366583;455
11;1;0;455
18;0;0.0152863;455
18;1;0.00959802;455
3;0;0.00563329;455
3;1;0;455
40;0;0.0227745;455
40;1;0.00631779;455
39;0;0.0613403;455
39;1;0.0668693;455
0;0;0.0230723;455
0;1;0.0469391;455
24;0;0.0145378;455
24;1;0.0401989;455
7;0;0.000495374;455
7;1;0.0477288;455
47;0;0.00463706;456
47;1;0.0368144;456
27;0;-0.00750953;456
27;1;0.0240924;456
32;0;0.0062297;456
32;1;0.0296876;456
17;0;-0.000784099;456
17;1;0.0240924;456
0;0;0.0230723;456
0;1;0.0469391;456
9;0;0.0392417;456
9;1;0.0437621;456
8;0;0.00810862;456
8;1;0.0073452;456
7;0;0.000495374;456
7;1;0.0477288;456
20;0;0.0143377;456
20;1;0.046939;456
12;0;-0.00755268;456
12;1;0;456
1;0;0.00839871;456
1;1;0.0136125;456
23;0;0.0101333;456
23;1;0.0254964;456
45;0;0.00697601;456
45;1;0.0227337;456
26;0;0.032797;456
26;1;0.0469391;456
13;0;0.00755268;456
13;1;0.0240924;456
38;0;0.0215468;456
38;1;0;456
29;0;0.0357951;456
29;1;0.041792;456
18;0;0.0152863;456
18;1;0.00959802;456
34;0;-0.0062297;456
34;1;0.0240924;456
10;0;0.0370678;456
10;1;0.00887603;456
14;0;0.0411932;456
14;1;0.0308539;456
39;0;0.0279056;456
39;1;0;456
22;0;0.00507104;456
22;1;0.0393003;456
28;0;0.0199604;456
28;1;0.0469391;456
6;0;0.0217341;456
6;1;0.0329161;456
42;0;-0.00630468;456
42;1;0.0389736;456
43;0;0.00720817;456
43;1;0.0470399;456
35;0;0.00883871;456
35;1;0.0254963;456
33;0;0.00752354;456
33;1;0.0430788;456
24;0;0.0145378;456
24;1;0.0401989;456
2;0;0.00053668;456
2;1;0.0136124;456
44;0;0.0242848;456
44;1;0;456
19;0;0.00330275;456
19;1;0;456
25;0;0.00750953;456
25;1;0.0329685;456
37;0;-0.00131518;456
37;1;0.0430788;456
21;0;0.0760825;456
21;1;0.066781;456
5;0;0.0687773;456
5;1;0.0616542;456
36;0;0.0163805;456
36;1;0.0168973;456
3;0;0.00563329;456
3;1;0;456
41;0;0.00630468;456
41;1;0.0272572;456
4;0;-0.00053668;456
4;1;0.00429183;456
31;0;0.0287273;456
31;1;0.00631797;456
40;0;0.0227745;456
40;1;0.00631779;456
16;0;0.000784099;456
16;1;0.0240924;456
30;0;0.00779665;456
30;1;0.0136124;456
48;0;0.0330883;456
48;1;0.046939;456
11;0;0.0624345;456
11;1;0.0515525;456
15;0;0.0430825;456
15;1;0.0462844;456
46;0;0.0145254;456
46;1;0.00631791;456
11;0;0.0366583;457
11;1;0;457
34;0;-0.0062297;457
34;1;0.0240924;457
31;0;0.0287273;457
31;1;0.00631797;457
44;0;0.0242848;457
44;1;0;457
2;0;0.00053668;457
2;1;0.0136124;457
1;0;0.00839871;457
1;1;0.0136125;457
26;0;0.032797;457
26;1;0.0469391;457
16;0;0.000784099;457
16;1;0.0240924;457
46;0;0.0145254;457
46;1;0.00631791;457
40;0;0.0227745;457
40;1;0.00631779;457
10;0;0.0370678;457
10;1;0.00887603;457
3;0;0.00563329;457
3;1;0;457
48;0;0.0330883;457
48;1;0.046939;457
0;0;0.0230723;457
0;1;0.0469391;457
25;0;0.00750953;457
25;1;0.0329685;457
27;0;-0.00750953;457
27;1;0.0240924;457
47;0;0.00463706;457
47;1;0.0368144;457
36;0;0.0163805;457
36;1;0.0168973;457
7;0;0.000495374;457
7;1;0.0477288;457
32;0;0.0062297;457
32;1;0.0296876;457
9;0;0.0392417;457
9;1;0.0437621;457
6;0;0.0217341;457
6;1;0.0329161;457
38;0;0.0519844;457
38;1;0.0608752;457
22;0;0.00507104;457
22;1;0.0393003;457
18;0;0.0152863;457
18;1;0.00959802;457
30;0;0.00779665;457
30;1;0.0136124;457
41;0;0.00630468;457
41;1;0.0272572;457
13;0;0.00755268;457
13;1;0.0240924;457
28;0;0.0199604;457
28;1;0.0469391;457
20;0;0.0143377;457
20;1;0.046939;457
19;0;0.00330275;457
19;1;0;457
21;0;0.042692;457
21;1;0;457
8;0;0.00810862;457
8;1;0.0073452;457
43;0;0.00720817;457
43;1;0.0470399;457
39;0;0.0613403;457
39;1;0.0668693;457
15;0;0.0430825;457
15;1;0.0462844;457
24;0;0.0145378;457
24;1;0.0401989;457
23;0;0.0101333;457
23;1;0.0254964;457
29;0;0.0357951;457
29;1;0.041792;457
45;0;0.00697601;457
45;1;0.0227337;457
42;0;-0.00630468;457
42;1;0.0389736;457
35;0;0.00883871;457
35;1;0.0254963;457
14;0;0.0411932;457
14;1;0.0308539;457
17;0;-0.000784099;457
17;1;0.0240924;457
5;0;0.0379502;457
5;1;0;457
37;0;-0.00131518;457
37;1;0.0430788;457
4;0;-0.00053668;457
4;1;0.00429183;457
33;0;0.00752354;457
33;1;0.0430788;457
12;0;-0.00755268;457
12;1;0;457
4;0;-0.00053668;458
4;1;0.00429183;458
20;0;0.0143377;458
20;1;0.046939;458
32;0;0.0062297;458
32;1;0.0296876;458
14;0;0.0411932;458
14;1;0.0308539;458
22;0;0.00507104;458
22;1;0.0393003;458
18;0;0.0152863;458
18;1;0.00959802;458
24;0;0.0145378;458
24;1;0.0401989;458
39;0;0.0279056;458
39;1;0;458
8;0;0.00810862;458
8;1;0.0073452;458
26;0;0.032797;458
26;1;0.0469391;458
36;0;0.0163805;458
36;1;0.0168973;458
40;0;0.0227745;458
40;1;0.00631779;458
1;0;0.00839871;458
1;1;0.0136125;458
30;0;0.00779665;458
30;1;0.0136124;458
41;0;0.00630468;458
41;1;0.0272572;458
21;0;0.0760825;458
21;1;0.066781;458
44;0;0.0242848;458
44;1;0;458
34;0;-0.0062297;458
34;1;0.0240924;458
38;0;0.0215468;458
38;1;0;458
23;0;0.0101333;458
23;1;0.0254964;458
12;0;-0.00755268;458
12;1;0;458
48;0;0.0330883;458
48;1;0.046939;458
25;0;0.00750953;458
25;1;0.0329685;458
2;0;0.00053668;458
2;1;0.0136124;458
9;0;0.0392417;458
9;1;0.0437621;458
27;0;-0.00750953;458
27;1;0.0240924;458
31;0;0.0287273;458
31;1;0.00631797;458
29;0;0.0357951;458
29;1;0.041792;458
46;0;0.0145254;458
46;1;0.00631791;458
5;0;0.0687773;458
5;1;0.0616542;458
15;0;0.0430825;458
15;1;0.0462844;458
0;0;0.0230723;458
0;1;0.0469391;458
7;0;0.000495374;458
7;1;0.0477288;458
11;0;0.0624345;458
11;1;0.0515525;458
6;0;0.0217341;458
6;1;0.0329161;458
35;0;0.00883871;458
35;1;0.0254963;458
19;0;0.00330275;458
19;1;0;458
43;0;0.00720817;458
43;1;0.0470399;458
17;0;-0.000784099;458
17;1;0.0240924;458
42;0;-0.00630468;458
42;1;0.0389736;458
13;0;0.00755268;458
13;1;0.0240924;458
28;0;0.0199604;458
28;1;0.0469391;458
10;0;0.0370678;458
10;1;0.00887603;458
37;0;-0.00131518;458
37;1;0.0430788;458
16;0;0.000784099;458
16;1;0.0240924;458
45;0;0.00697601;458
45;1;0.0227337;458
47;0;0.00463706;458
47;1;0.0368144;458
33;0;0.00752354;458
33;1;0.0430788;458
3;0;0.00563329;458
3;1;0;458
15;0;0.0430825;459
15;1;0.0462844;459
16;0;0.000784099;459
16;1;0.0240924;459
21;0;0.042692;459
21;1;0;459
43;0;0.00720817;459
43;1;0.0470399;459
0;0;0.0230723;459
0;1;0.0469391;459
44;0;0.0242848;459
44;1;0;459
37;0;-0.00131518;459
37;1;0.0430788;459
11;0;0.0366583;459
11;1;0;459
19;0;0.00330275;459
19;1;0;459
9;0;0.0392417;459
9;1;0.0437621;459
27;0;-0.00750953;459
27;1;0.0240924;459
2;0;0.00053668;459
2;1;0.0136124;459
6;0;0.0217341;459
6;1;0.0329161;459
23;0;0.0101333;459
23;1;0.0254964;459
12;0;-0.00755268;459
12;1;0;459
33;0;0.00752354;459
33;1;0.0430788;459
31;0;0.0287273;459
31;1;0.00631797;459
30;0;0.00779665;459
30;1;0.0136124;459
24;0;0.0145378;459
24;1;0.0401989;459
36;0;0.0163805;459
36;1;0.0168973;459
38;0;0.0519844;459
38;1;0.0608752;459
41;0;0.0606361;459
41;1;0.235071;459
22;0;0.00507104;459
22;1;0.0393003;459
32;0;0.0062297;459
32;1;0.0296876;459
10;0;0.0370678;459
10;1;0.00887603;459
26;0;0.032797;459
