### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
800; 22.846; 3.80637; 0.5
810; 22.852; 3.80604; 0.5
820; 22.856; 3.80522; 0.5
830; 22.854; 3.80482; 0.5
840; 22.854; 3.80445; 0.5
850; 22.858; 3.80437; 0.5
860; 22.868; 3.80371; 0.5
870; 22.87; 3.80314; 0.5
880; 22.87; 3.80261; 0.5
890; 22.862; 3.80224; 0.5
900; 22.88; 3.80122; 0.5
910; 22.876; 3.8; 0.5
920; 22.876; 3.79976; 0.5
930; 22.876; 3.79967; 0.5
940; 22.89; 3.79914; 0.5
950; 22.89; 3.79918; 0.5
960; 22.886; 3.79894; 0.5
970; 22.892; 3.79886; 0.5
980; 22.892; 3.79784; 0.5
990; 22.9; 3.79731; 0.5
0; 49.844; 31.3432; 0.75
10; 49.848; 23.2616; 0.75
20; 49.658; 15.8827; 0.75
30; 44.998; 9.28155; 0.75
40; 36.162; 5.36535; 0.75
50; 28.236; 4.24159; 0.75
60; 24.306; 3.96955; 0.75
70; 23.152; 3.87453; 0.75
80; 22.85; 3.83596; 0.75
90; 22.734; 3.81927; 0.75
100; 22.682; 3.81049; 0.75
110; 22.674; 3.80633; 0.75
120; 22.652; 3.80331; 0.75
130; 22.65; 3.79996; 0.75
140; 22.64; 3.79792; 0.75
150; 22.638; 3.79702; 0.75
160; 22.642; 3.79661; 0.75
170; 22.648; 3.79608; 0.75
180; 22.654; 3.79543; 0.75
190; 22.66; 3.79465; 0.75
200; 22.658; 3.79433; 0.75
210; 22.66; 3.79441; 0.75
220; 22.67; 3.79441; 0.75
230; 22.684; 3.79449; 0.75
240; 22.686; 3.79433; 0.75
250; 22.696; 3.79412; 0.75
260; 22.706; 3.79384; 0.75
270; 22.712; 3.79339; 0.75
280; 22.706; 3.79347; 0.75
290; 22.716; 3.79151; 0.75
300; 22.718; 3.7909; 0.75
310; 22.714; 3.78959; 0.75
320; 22.706; 3.78808; 0.75
330; 22.714; 3.78686; 0.75
340; 22.72; 3.786; 0.75
350; 22.71; 3.78543; 0.75
360; 22.716; 3.78469; 0.75
370; 22.712; 3.78396; 0.75
380; 22.718; 3.78294; 0.75
390; 22.72; 3.78208; 0.75
400; 22.724; 3.78151; 0.75
410; 22.734; 3.78049; 0.75
420; 22.728; 3.7798; 0.75
430; 22.726; 3.77873; 0.75
440; 22.726; 3.7782; 0.75
450; 22.726; 3.77747; 0.75
460; 22.734; 3.77731; 0.75
470; 22.742; 3.77649; 0.75
480; 22.736; 3.7762; 0.75
490; 22.746; 3.776; 0.75
500; 22.74; 3.77575; 0.75
510; 22.744; 3.77502; 0.75
520; 22.744; 3.77461; 0.75
530; 22.754; 3.77331; 0.75
540; 22.756; 3.77204; 0.75
550; 22.76; 3.77192; 0.75
560; 22.77; 3.77151; 0.75
570; 22.774; 3.77106; 0.75
580; 22.776; 3.77061; 0.75
590; 22.776; 3.77033; 0.75
600; 22.778; 3.77008; 0.75
610; 22.77; 3.76943; 0.75
620; 22.778; 3.76914; 0.75
