### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
900; 41.69; 6.88273; 49
910; 41.7; 6.88167; 49
920; 41.704; 6.88057; 49
930; 41.72; 6.87951; 49
940; 41.718; 6.87837; 49
950; 41.732; 6.87726; 49
960; 41.738; 6.87449; 49
970; 41.736; 6.87241; 49
980; 41.734; 6.87212; 49
990; 41.74; 6.8702; 49
0; 49.838; 31.3703; 2401
10; 49.84; 23.2937; 2401
20; 49.876; 16.5818; 2401
30; 49.784; 11.6487; 2401
40; 48.366; 9.07074; 2401
50; 45.686; 8.05943; 2401
60; 44.004; 7.67681; 2401
70; 43.358; 7.52539; 2401
80; 43.086; 7.462; 2401
90; 42.992; 7.43416; 2401
100; 42.964; 7.41878; 2401
110; 42.944; 7.41065; 2401
120; 42.94; 7.40474; 2401
130; 42.952; 7.40176; 2401
140; 42.962; 7.39784; 2401
150; 42.962; 7.3949; 2401
160; 42.958; 7.39265; 2401
170; 42.964; 7.39245; 2401
180; 42.982; 7.39114; 2401
190; 42.986; 7.38967; 2401
200; 42.986; 7.38829; 2401
210; 42.998; 7.388; 2401
220; 43; 7.38657; 2401
230; 43.008; 7.3853; 2401
240; 43.012; 7.38433; 2401
250; 43.038; 7.38257; 2401
260; 43.036; 7.382; 2401
270; 43.044; 7.38131; 2401
280; 43.04; 7.37983; 2401
290; 43.054; 7.37947; 2401
300; 43.058; 7.37743; 2401
310; 43.07; 7.37637; 2401
320; 43.088; 7.37449; 2401
330; 43.094; 7.37335; 2401
340; 43.098; 7.3718; 2401
350; 43.108; 7.3709; 2401
360; 43.114; 7.36984; 2401
370; 43.12; 7.36931; 2401
380; 43.13; 7.36661; 2401
390; 43.142; 7.36527; 2401
400; 43.148; 7.36298; 2401
410; 43.158; 7.3618; 2401
420; 43.172; 7.36017; 2401
